task_id,field,db,api,dom,verdict
t_0b944065,title,Prüfe den robusten Frontend-Gate-Fix unabhängig,Prüfe den robusten Frontend-Gate-Fix unabhängig,Prüfe den robusten Frontend-Gate-Fix unabhängig,MATCH
t_0b944065,status,done,done,done,MATCH
t_0b944065,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_0b944065,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_0b944065,priority,0,0,NULL,IMPLICIT_ZERO
t_0b944065,cost_effective_usd,1.2279425,1.2279425,"$1,23",MATCH
t_0b944065,comment_count,1,1,NULL,OMITTED_NONZERO
t_0b944065,link_parents,1,1,NULL,OMITTED_NONZERO
t_0b944065,link_children,1,1,1,MATCH
t_0b944065,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_0b944065,created_at,1783813332,1783813332,NULL,OMITTED_NON_NULL
t_0b944065,started_at,1783824407,1783824407,NULL,OMITTED_NON_NULL
t_0b944065,completed_at,1783824601,1783824601,NULL,OMITTED_NON_NULL
t_0b944065,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_0b944065,last_heartbeat_at,1783824588,1783824588,NULL,OMITTED_NON_NULL
t_cce2858b,title,Scout: Entkopple das Frontend-Gate vom Shared-node_modules-Zustand,Scout: Entkopple das Frontend-Gate vom Shared-node_modules-Zustand,Scout: Entkopple das Frontend-Gate vom Shared-node_modules-Zustand,MATCH
t_cce2858b,status,done,done,done,MATCH
t_cce2858b,assignee,research,research,R,PARTIAL_INITIAL_ONLY
t_cce2858b,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_cce2858b,priority,0,0,NULL,IMPLICIT_ZERO
t_cce2858b,cost_effective_usd,1.8630689999999999,1.8630689999999999,"$1,86",MATCH
t_cce2858b,comment_count,1,1,NULL,OMITTED_NONZERO
t_cce2858b,link_parents,0,0,NULL,IMPLICIT_ZERO
t_cce2858b,link_children,1,1,1,MATCH
t_cce2858b,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_cce2858b,created_at,1783813333,1783813333,NULL,OMITTED_NON_NULL
t_cce2858b,started_at,1783821799,1783821799,NULL,OMITTED_NON_NULL
t_cce2858b,completed_at,1783821952,1783821952,NULL,OMITTED_NON_NULL
t_cce2858b,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_cce2858b,last_heartbeat_at,1783821927,1783821927,NULL,OMITTED_NON_NULL
t_229a2c42,title,Behebe die Statusbindung bereits ingestierter PlanSpecs,Behebe die Statusbindung bereits ingestierter PlanSpecs,Behebe die Statusbindung bereits ingestierter PlanSpecs,MATCH
t_229a2c42,status,done,done,done,MATCH
t_229a2c42,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_229a2c42,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_229a2c42,priority,0,0,NULL,IMPLICIT_ZERO
t_229a2c42,cost_effective_usd,2.7165394999999997,2.7165394999999997,"$2,72",MATCH
t_229a2c42,comment_count,4,4,NULL,OMITTED_NONZERO
t_229a2c42,link_parents,1,1,NULL,OMITTED_NONZERO
t_229a2c42,link_children,2,2,2,MATCH
t_229a2c42,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_229a2c42,created_at,1783813388,1783813388,NULL,OMITTED_NON_NULL
t_229a2c42,started_at,1783822106,1783822106,NULL,OMITTED_NON_NULL
t_229a2c42,completed_at,1783822808,1783822808,NULL,OMITTED_NON_NULL
t_229a2c42,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_229a2c42,last_heartbeat_at,1783822774,1783822774,NULL,OMITTED_NON_NULL
t_fa2a0d8a,title,Prüfe den PlanSpec-Registry-Fix unabhängig,Prüfe den PlanSpec-Registry-Fix unabhängig,Prüfe den PlanSpec-Registry-Fix unabhängig,MATCH
t_fa2a0d8a,status,done,done,done,MATCH
t_fa2a0d8a,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_fa2a0d8a,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_fa2a0d8a,priority,0,0,NULL,IMPLICIT_ZERO
t_fa2a0d8a,cost_effective_usd,1.0164825,1.0164825,"$1,02",MATCH
t_fa2a0d8a,comment_count,1,1,NULL,OMITTED_NONZERO
t_fa2a0d8a,link_parents,1,1,NULL,OMITTED_NONZERO
t_fa2a0d8a,link_children,2,2,2,MATCH
t_fa2a0d8a,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_fa2a0d8a,created_at,1783813388,1783813388,NULL,OMITTED_NON_NULL
t_fa2a0d8a,started_at,1783822835,1783822835,NULL,OMITTED_NON_NULL
t_fa2a0d8a,completed_at,1783822987,1783822987,NULL,OMITTED_NON_NULL
t_fa2a0d8a,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_fa2a0d8a,last_heartbeat_at,1783822896,1783822896,NULL,OMITTED_NON_NULL
t_c958d0b5,title,Behebe begrenzt die Findings des Registry-Reviews,Behebe begrenzt die Findings des Registry-Reviews,Behebe begrenzt die Findings des Registry-Reviews,MATCH
t_c958d0b5,status,done,done,done,MATCH
t_c958d0b5,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_c958d0b5,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_c958d0b5,priority,0,0,NULL,IMPLICIT_ZERO
t_c958d0b5,cost_effective_usd,0.9722485000000001,0.9722485000000001,"$0,97",MATCH
t_c958d0b5,comment_count,4,4,NULL,OMITTED_NONZERO
t_c958d0b5,link_parents,2,2,NULL,OMITTED_NONZERO
t_c958d0b5,link_children,2,2,2,MATCH
t_c958d0b5,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_c958d0b5,created_at,1783813388,1783813388,NULL,OMITTED_NON_NULL
t_c958d0b5,started_at,1783823017,1783823017,NULL,OMITTED_NON_NULL
t_c958d0b5,completed_at,1783823439,1783823439,NULL,OMITTED_NON_NULL
t_c958d0b5,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_c958d0b5,last_heartbeat_at,1783823380,1783823380,NULL,OMITTED_NON_NULL
t_bfc4d9da,title,Erteile das abschließende Registry-Verdikt,Erteile das abschließende Registry-Verdikt,Erteile das abschließende Registry-Verdikt,MATCH
t_bfc4d9da,status,done,done,done,MATCH
t_bfc4d9da,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_bfc4d9da,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_bfc4d9da,priority,0,0,NULL,IMPLICIT_ZERO
t_bfc4d9da,cost_effective_usd,1.4980485,1.4980485,"$1,50",MATCH
t_bfc4d9da,comment_count,2,2,NULL,OMITTED_NONZERO
t_bfc4d9da,link_parents,1,1,NULL,OMITTED_NONZERO
t_bfc4d9da,link_children,1,1,1,MATCH
t_bfc4d9da,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_bfc4d9da,created_at,1783813388,1783813388,NULL,OMITTED_NON_NULL
t_bfc4d9da,started_at,1783823441,1783823441,NULL,OMITTED_NON_NULL
t_bfc4d9da,completed_at,1783823815,1783823815,NULL,OMITTED_NON_NULL
t_bfc4d9da,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_bfc4d9da,last_heartbeat_at,1783823983,1783823983,NULL,OMITTED_NON_NULL
t_cdd0e234,title,Scout: Behebe die Statusbindung bereits ingestierter PlanSpecs,Scout: Behebe die Statusbindung bereits ingestierter PlanSpecs,Scout: Behebe die Statusbindung bereits ingestierter PlanSpecs,MATCH
t_cdd0e234,status,done,done,done,MATCH
t_cdd0e234,assignee,research,research,R,PARTIAL_INITIAL_ONLY
t_cdd0e234,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_cdd0e234,priority,0,0,NULL,IMPLICIT_ZERO
t_cdd0e234,cost_effective_usd,5.4510879999999995,5.4510879999999995,"$5,45",MATCH
t_cdd0e234,comment_count,1,1,NULL,OMITTED_NONZERO
t_cdd0e234,link_parents,0,0,NULL,IMPLICIT_ZERO
t_cdd0e234,link_children,1,1,1,MATCH
t_cdd0e234,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_cdd0e234,created_at,1783813389,1783813389,NULL,OMITTED_NON_NULL
t_cdd0e234,started_at,1783821800,1783821800,NULL,OMITTED_NON_NULL
t_cdd0e234,completed_at,1783822076,1783822076,NULL,OMITTED_NON_NULL
t_cdd0e234,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_cdd0e234,last_heartbeat_at,1783822048,1783822048,NULL,OMITTED_NON_NULL
t_798d3c5c,title,Scout: Behebe begrenzt die Findings des Registry-Reviews,Scout: Behebe begrenzt die Findings des Registry-Reviews,Scout: Behebe begrenzt die Findings des Registry-Reviews,MATCH
t_798d3c5c,status,done,done,done,MATCH
t_798d3c5c,assignee,research,research,R,PARTIAL_INITIAL_ONLY
t_798d3c5c,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_798d3c5c,priority,0,0,NULL,IMPLICIT_ZERO
t_798d3c5c,cost_effective_usd,1.378328,1.378328,"$1,38",MATCH
t_798d3c5c,comment_count,1,1,NULL,OMITTED_NONZERO
t_798d3c5c,link_parents,0,0,NULL,IMPLICIT_ZERO
t_798d3c5c,link_children,1,1,1,MATCH
t_798d3c5c,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_798d3c5c,created_at,1783813389,1783813389,NULL,OMITTED_NON_NULL
t_798d3c5c,started_at,1783822652,1783822652,NULL,OMITTED_NON_NULL
t_798d3c5c,completed_at,1783822743,1783822743,NULL,OMITTED_NON_NULL
t_798d3c5c,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_798d3c5c,last_heartbeat_at,1783822717,1783822717,NULL,OMITTED_NON_NULL
t_adffeeab,title,Harden bounded browser teardown in control_shot.py,Harden bounded browser teardown in control_shot.py,Harden bounded browser teardown in control_shot.py,MATCH
t_adffeeab,status,done,done,done,MATCH
t_adffeeab,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_adffeeab,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_adffeeab,priority,0,0,NULL,IMPLICIT_ZERO
t_adffeeab,cost_effective_usd,8.073835,8.073835,"$8,07",MATCH
t_adffeeab,comment_count,13,13,NULL,OMITTED_NONZERO
t_adffeeab,link_parents,0,0,NULL,IMPLICIT_ZERO
t_adffeeab,link_children,2,2,2,MATCH
t_adffeeab,progress,"{""done"": 0, ""total"": 2}","{""done"": 0, ""total"": 2}",0/2,MATCH
t_adffeeab,created_at,1783820421,1783820421,NULL,OMITTED_NON_NULL
t_adffeeab,started_at,1783822775,1783822775,NULL,OMITTED_NON_NULL
t_adffeeab,completed_at,1783827130,1783827130,NULL,OMITTED_NON_NULL
t_adffeeab,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_adffeeab,last_heartbeat_at,1783827023,1783827023,NULL,OMITTED_NON_NULL
t_59e14ca4,title,Fix atomic respec dependency rewiring,Fix atomic respec dependency rewiring,Fix atomic respec dependency rewiring,MATCH
t_59e14ca4,status,done,done,done,MATCH
t_59e14ca4,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_59e14ca4,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_59e14ca4,priority,0,0,NULL,IMPLICIT_ZERO
t_59e14ca4,cost_effective_usd,2.8523275000000003,2.8523275000000003,"$2,85",MATCH
t_59e14ca4,comment_count,4,4,NULL,OMITTED_NONZERO
t_59e14ca4,link_parents,1,1,NULL,OMITTED_NONZERO
t_59e14ca4,link_children,2,2,2,MATCH
t_59e14ca4,progress,"{""done"": 1, ""total"": 2}","{""done"": 1, ""total"": 2}",1/2,MATCH
t_59e14ca4,created_at,1783821798,1783821798,NULL,OMITTED_NON_NULL
t_59e14ca4,started_at,1783824226,1783824226,NULL,OMITTED_NON_NULL
t_59e14ca4,completed_at,1783825179,1783825179,NULL,OMITTED_NON_NULL
t_59e14ca4,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_59e14ca4,last_heartbeat_at,1783825131,1783825131,NULL,OMITTED_NON_NULL
t_67854a1b,title,Review respec rewiring and rollback guarantees,Review respec rewiring and rollback guarantees,Review respec rewiring and rollback guarantees,MATCH
t_67854a1b,status,done,done,done,MATCH
t_67854a1b,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_67854a1b,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_67854a1b,priority,0,0,NULL,IMPLICIT_ZERO
t_67854a1b,cost_effective_usd,2.193707999999999,2.193707999999999,"$2,19",MATCH
t_67854a1b,comment_count,1,1,NULL,OMITTED_NONZERO
t_67854a1b,link_parents,1,1,NULL,OMITTED_NONZERO
t_67854a1b,link_children,1,1,1,MATCH
t_67854a1b,progress,"{""done"": 0, ""total"": 1}","{""done"": 0, ""total"": 1}",0/1,MATCH
t_67854a1b,created_at,1783821798,1783821798,NULL,OMITTED_NON_NULL
t_67854a1b,started_at,1783825192,1783825192,NULL,OMITTED_NON_NULL
t_67854a1b,completed_at,1783825512,1783825512,NULL,OMITTED_NON_NULL
t_67854a1b,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_67854a1b,last_heartbeat_at,1783825493,1783825493,NULL,OMITTED_NON_NULL
t_3a26dbfc,title,Scout: Fix atomic respec dependency rewiring,Scout: Fix atomic respec dependency rewiring,Scout: Fix atomic respec dependency rewiring,MATCH
t_3a26dbfc,status,done,done,done,MATCH
t_3a26dbfc,assignee,research,research,R,PARTIAL_INITIAL_ONLY
t_3a26dbfc,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_3a26dbfc,priority,0,0,NULL,IMPLICIT_ZERO
t_3a26dbfc,cost_effective_usd,0.80876,0.80876,"$0,81",MATCH
t_3a26dbfc,comment_count,1,1,NULL,OMITTED_NONZERO
t_3a26dbfc,link_parents,0,0,NULL,IMPLICIT_ZERO
t_3a26dbfc,link_children,1,1,1,MATCH
t_3a26dbfc,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_3a26dbfc,created_at,1783821798,1783821798,NULL,OMITTED_NON_NULL
t_3a26dbfc,started_at,1783824104,1783824104,NULL,OMITTED_NON_NULL
t_3a26dbfc,completed_at,1783824166,1783824166,NULL,OMITTED_NON_NULL
t_3a26dbfc,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_3a26dbfc,last_heartbeat_at,1783824109,1783824109,NULL,OMITTED_NON_NULL
t_57984245,title,Review-Urteil zum Hebel,Review-Urteil zum Hebel,Review-Urteil zum Hebel,MATCH
t_57984245,status,done,done,done,MATCH
t_57984245,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_57984245,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_57984245,priority,0,0,NULL,IMPLICIT_ZERO
t_57984245,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_57984245,comment_count,1,1,NULL,OMITTED_NONZERO
t_57984245,link_parents,1,1,NULL,OMITTED_NONZERO
t_57984245,link_children,1,1,1,MATCH
t_57984245,progress,"{""done"": 0, ""total"": 1}","{""done"": 0, ""total"": 1}",0/1,MATCH
t_57984245,created_at,1783827205,1783827205,NULL,OMITTED_NON_NULL
t_57984245,started_at,1783837305,1783837305,NULL,OMITTED_NON_NULL
t_57984245,completed_at,1783837419,1783837419,NULL,OMITTED_NON_NULL
t_57984245,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_57984245,last_heartbeat_at,1783837366,1783837366,NULL,OMITTED_NON_NULL
t_680c51d0,title,Konflikt-Fixer Kette t_0bbaf6dd (Versuch 1/2),Konflikt-Fixer Kette t_0bbaf6dd (Versuch 1/2),Konflikt-Fixer Kette t_0bbaf6dd (Versuch 1/2),MATCH
t_680c51d0,status,done,done,done,MATCH
t_680c51d0,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_680c51d0,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_680c51d0,priority,0,0,NULL,IMPLICIT_ZERO
t_680c51d0,cost_effective_usd,2.4459424999999997,2.4459424999999997,"$2,45",MATCH
t_680c51d0,comment_count,3,3,NULL,OMITTED_NONZERO
t_680c51d0,link_parents,0,0,NULL,IMPLICIT_ZERO
t_680c51d0,link_children,0,0,NULL,IMPLICIT_ZERO
t_680c51d0,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_680c51d0,created_at,1783844071,1783844071,NULL,OMITTED_NON_NULL
t_680c51d0,started_at,1783844132,1783844132,NULL,OMITTED_NON_NULL
t_680c51d0,completed_at,1783844633,1783844633,NULL,OMITTED_NON_NULL
t_680c51d0,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_680c51d0,last_heartbeat_at,1783844556,1783844556,NULL,OMITTED_NON_NULL
t_5eb29a5c,title,Konflikt-Fixer Kette t_1d57ad26 (Versuch 1/2),Konflikt-Fixer Kette t_1d57ad26 (Versuch 1/2),Konflikt-Fixer Kette t_1d57ad26 (Versuch 1/2),MATCH
t_5eb29a5c,status,done,done,done,MATCH
t_5eb29a5c,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_5eb29a5c,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_5eb29a5c,priority,0,0,NULL,IMPLICIT_ZERO
t_5eb29a5c,cost_effective_usd,1.4027165,1.4027165,"$1,40",MATCH
t_5eb29a5c,comment_count,3,3,NULL,OMITTED_NONZERO
t_5eb29a5c,link_parents,0,0,NULL,IMPLICIT_ZERO
t_5eb29a5c,link_children,0,0,NULL,IMPLICIT_ZERO
t_5eb29a5c,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_5eb29a5c,created_at,1783847330,1783847330,NULL,OMITTED_NON_NULL
t_5eb29a5c,started_at,1783847391,1783847391,NULL,OMITTED_NON_NULL
t_5eb29a5c,completed_at,1783847642,1783847642,NULL,OMITTED_NON_NULL
t_5eb29a5c,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_5eb29a5c,last_heartbeat_at,1783847632,1783847632,NULL,OMITTED_NON_NULL
t_6ae59f72,title,Gate: Codex 0.144.1 read-only Repository-Benchmark,Gate: Codex 0.144.1 read-only Repository-Benchmark,Gate: Codex 0.144.1 read-only Repository-Benchmark,MATCH
t_6ae59f72,status,done,done,done,MATCH
t_6ae59f72,assignee,coder,coder,C,PARTIAL_INITIAL_ONLY
t_6ae59f72,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_6ae59f72,priority,0,0,NULL,IMPLICIT_ZERO
t_6ae59f72,cost_effective_usd,0.4033875,0.4033875,"$0,40",MATCH
t_6ae59f72,comment_count,1,1,NULL,OMITTED_NONZERO
t_6ae59f72,link_parents,0,0,NULL,IMPLICIT_ZERO
t_6ae59f72,link_children,1,1,1,MATCH
t_6ae59f72,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_6ae59f72,created_at,1783854103,1783854103,NULL,OMITTED_NON_NULL
t_6ae59f72,started_at,1783854147,1783854147,NULL,OMITTED_NON_NULL
t_6ae59f72,completed_at,1783854585,1783854585,NULL,OMITTED_NON_NULL
t_6ae59f72,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_6ae59f72,last_heartbeat_at,1783854582,1783854582,NULL,OMITTED_NON_NULL
t_6361d30c,title,Gate: Claude Code 2.1.207 MCP-/Plugin-/Consent-Smoke,Gate: Claude Code 2.1.207 MCP-/Plugin-/Consent-Smoke,Gate: Claude Code 2.1.207 MCP-/Plugin-/Consent-Smoke,MATCH
t_6361d30c,status,done,done,done,MATCH
t_6361d30c,assignee,premium,premium,P,PARTIAL_INITIAL_ONLY
t_6361d30c,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_6361d30c,priority,0,0,NULL,IMPLICIT_ZERO
t_6361d30c,cost_effective_usd,7.905905000000001,7.905905000000001,"$7,91",MATCH
t_6361d30c,comment_count,16,16,NULL,OMITTED_NONZERO
t_6361d30c,link_parents,0,0,NULL,IMPLICIT_ZERO
t_6361d30c,link_children,1,1,1,MATCH
t_6361d30c,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_6361d30c,created_at,1783854107,1783854107,NULL,OMITTED_NON_NULL
t_6361d30c,started_at,1783854149,1783854149,NULL,OMITTED_NON_NULL
t_6361d30c,completed_at,1783856823,1783856823,NULL,OMITTED_NON_NULL
t_6361d30c,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_6361d30c,last_heartbeat_at,1783856738,1783856738,NULL,OMITTED_NON_NULL
t_94a83447,title,Review: Codex-/Claude-Release-Gates,Review: Codex-/Claude-Release-Gates,Review: Codex-/Claude-Release-Gates,MATCH
t_94a83447,status,done,done,done,MATCH
t_94a83447,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_94a83447,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_94a83447,priority,0,0,NULL,IMPLICIT_ZERO
t_94a83447,cost_effective_usd,0.365827,0.365827,"$0,37",MATCH
t_94a83447,comment_count,6,6,NULL,OMITTED_NONZERO
t_94a83447,link_parents,2,2,NULL,OMITTED_NONZERO
t_94a83447,link_children,0,0,NULL,IMPLICIT_ZERO
t_94a83447,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_94a83447,created_at,1783854111,1783854111,NULL,OMITTED_NON_NULL
t_94a83447,started_at,1783856858,1783856858,NULL,OMITTED_NON_NULL
t_94a83447,completed_at,1783856909,1783856909,NULL,OMITTED_NON_NULL
t_94a83447,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_94a83447,last_heartbeat_at,1783856862,1783856862,NULL,OMITTED_NON_NULL
t_0ed928aa,title,PlanSpec 2026-07-12-heute-fleet-cockpit: Heute als operatives Fleet-Cockpit strukturieren,PlanSpec 2026-07-12-heute-fleet-cockpit: Heute als operatives Fleet-Cockpit strukturieren,PlanSpec 2026-07-12-heute-fleet-cockpit: Heute als operatives Fleet-Cockpit strukturieren,MATCH
t_0ed928aa,status,done,done,done,MATCH
t_0ed928aa,assignee,NULL,NULL,?,MATCH_NULL_MARKER
t_0ed928aa,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_0ed928aa,priority,0,0,NULL,IMPLICIT_ZERO
t_0ed928aa,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_0ed928aa,comment_count,1,1,NULL,OMITTED_NONZERO
t_0ed928aa,link_parents,1,1,NULL,OMITTED_NONZERO
t_0ed928aa,link_children,0,0,NULL,IMPLICIT_ZERO
t_0ed928aa,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_0ed928aa,created_at,1783862859,1783862859,NULL,OMITTED_NON_NULL
t_0ed928aa,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_0ed928aa,completed_at,1783878325,1783878325,NULL,OMITTED_NON_NULL
t_0ed928aa,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_0ed928aa,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_9f3b115a,title,P0 Capacity: inactive Worktree-Dependency-Caches sicher automatisch evicten,P0 Capacity: inactive Worktree-Dependency-Caches sicher automatisch evicten,P0 Capacity: inactive Worktree-Dependency-Caches sicher automatisch evicten,MATCH
t_9f3b115a,status,done,done,done,MATCH
t_9f3b115a,assignee,default,default,D,PARTIAL_INITIAL_ONLY
t_9f3b115a,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_9f3b115a,priority,0,0,NULL,IMPLICIT_ZERO
t_9f3b115a,cost_effective_usd,4.868836,4.868836,"$4,87",MATCH
t_9f3b115a,comment_count,10,10,NULL,OMITTED_NONZERO
t_9f3b115a,link_parents,2,2,NULL,OMITTED_NONZERO
t_9f3b115a,link_children,1,1,1,MATCH
t_9f3b115a,progress,"{""done"": 1, ""total"": 1}","{""done"": 1, ""total"": 1}",1/1,MATCH
t_9f3b115a,created_at,1783866425,1783866425,NULL,OMITTED_NON_NULL
t_9f3b115a,started_at,1783866442,1783866442,NULL,OMITTED_NON_NULL
t_9f3b115a,completed_at,1783880837,1783880837,NULL,OMITTED_NON_NULL
t_9f3b115a,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_9f3b115a,last_heartbeat_at,1783868802,1783868802,NULL,OMITTED_NON_NULL
t_1c2b5bb0,title,Review: sichere automatische Dependency-Cache-Eviction,Review: sichere automatische Dependency-Cache-Eviction,Review: sichere automatische Dependency-Cache-Eviction,MATCH
t_1c2b5bb0,status,done,done,done,MATCH
t_1c2b5bb0,assignee,reviewer,reviewer,R,PARTIAL_INITIAL_ONLY
t_1c2b5bb0,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_1c2b5bb0,priority,0,0,NULL,IMPLICIT_ZERO
t_1c2b5bb0,cost_effective_usd,0.0,0.0,NULL,IMPLICIT_ZERO_OR_NULL
t_1c2b5bb0,comment_count,0,0,NULL,IMPLICIT_ZERO
t_1c2b5bb0,link_parents,1,1,NULL,OMITTED_NONZERO
t_1c2b5bb0,link_children,0,0,NULL,IMPLICIT_ZERO
t_1c2b5bb0,progress,NULL,NULL,NULL,IMPLICIT_NULL
t_1c2b5bb0,created_at,1783866461,1783866461,NULL,OMITTED_NON_NULL
t_1c2b5bb0,started_at,NULL,NULL,NULL,IMPLICIT_NULL
t_1c2b5bb0,completed_at,1783880837,1783880837,NULL,OMITTED_NON_NULL
t_1c2b5bb0,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_1c2b5bb0,last_heartbeat_at,NULL,NULL,NULL,IMPLICIT_NULL
t_b59bf477,title,Kartiere sichere Cache-Eviction in der Retention-Fläche,Kartiere sichere Cache-Eviction in der Retention-Fläche,Kartiere sichere Cache-Eviction in der Retention-Fläche,MATCH
t_b59bf477,status,done,done,done,MATCH
t_b59bf477,assignee,scout,scout,S,PARTIAL_INITIAL_ONLY
t_b59bf477,lane,NULL,NULL,NULL,N/A_NO_TASK_OR_API_FIELD
t_b59bf477,priority,0,0,NULL,IMPLICIT_ZERO
t_b59bf477,cost_effective_usd,0.524366,0.524366,"$0,52",MATCH
t_b59bf477,comment_count,1,1,NULL,OMITTED_NONZERO
t_b59bf477,link_parents,0,0,NULL,IMPLICIT_ZERO
t_b59bf477,link_children,2,2,2,MATCH
t_b59bf477,progress,"{""done"": 2, ""total"": 2}","{""done"": 2, ""total"": 2}",2/2,MATCH
t_b59bf477,created_at,1783868930,1783868930,NULL,OMITTED_NON_NULL
t_b59bf477,started_at,1783868931,1783868931,NULL,OMITTED_NON_NULL
t_b59bf477,completed_at,1783869012,1783869012,NULL,OMITTED_NON_NULL
t_b59bf477,due_at,NULL,NULL,NULL,IMPLICIT_NULL
t_b59bf477,last_heartbeat_at,1783868995,1783868995,NULL,OMITTED_NON_NULL
t_881ddc6b,title,Implementiere fail-closed Eviction inaktiver Dependency-Caches,Implementiere fail-closed Eviction inaktiver Dependency-Caches,Implementiere fail-closed Eviction inaktiver Dependency-Caches,MATCH
